"year","variable_id","value","unit","family_id","contract_status","analytical_role","source_stage","source_commit","source_file","coverage_start","coverage_end","first_fully_supported_year","support_status","baseline_window_eligible","warmup_observation","authoritative_variable_id","provenance_id","reference_year","transformation","canonical_inclusion_status","baseline_or_robustness"
1974,"FIN_NET_INT_IMPLIED",-7066,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_NOS_IMPLIED",16300,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_NOS_RESIDUAL_AFTER_MATCHED_FINANCIAL_CLAIMS",9234,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_NOS_RESIDUAL_AFTER_NFC_FINANCIAL_CLAIMS",-13842,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_NVA_IMPLIED",54883,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_PAT_IMPLIED",-16397,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_PBT_IMPLIED",-20783,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_PROFITS_IVA_CC_IMPLIED",20823,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_TAX_IMPLIED",4386,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_TRANSFERS_NET_IMPLIED",2543,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"FIN_UNDISTRIBUTED_IMPLIED",8965,"Millions of current dollars","distribution","CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_MODEL_READY","S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION","b72a3ba2a67db95ff8c3c97161740cd815aaa73f","output/US/S30H_CORPORATE_NOS_ACCOUNTING_RECONCILIATION/csv/S30H_v1_1_extension_candidate_long.csv",,,,"SOURCE_AVAILABLE",,,,,,,"CANDIDATE_ADJUSTMENT_REQUIRES_CROSSWALK","NOT_BASELINE_REGRESSOR"
1974,"G_TOT_GPIM_2017",33562535.6582078,"millions_2017_dollars","capital","BASELINE_AUTHORIZED","baseline_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_primary_level_interface.csv",1901,2024,1931,"fully_supported","yes","no","G_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::G_TOT_GPIM_2017",2017,"level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
1974,"GROWTH_ARITH_G_TOT",0.00599984315359177,"decimal_rate","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","GROWTH_ARITH_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::GROWTH_ARITH_G_TOT",,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"GROWTH_ARITH_N_TOT",0.00105248072780514,"decimal_rate","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","GROWTH_ARITH_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::GROWTH_ARITH_N_TOT",,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"I_TOT_REAL_2017",1763511.18158344,"millions_2017_dollars","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1901,2024,1931,"fully_supported","no","no","I_TOT_REAL_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::I_TOT_REAL_2017",2017,"level_change","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"K_capacity",1518151.31212016,"2017 dollars","capital","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1931,2024,1931,"SOURCE_AVAILABLE","yes","no","K_capacity","D10_CLEAN__K_capacity",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1974,"K_ME",12875.7376995495,"2017 dollars","capital","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1931,2024,1931,"SOURCE_AVAILABLE","yes","no","K_ME","D10_CLEAN__K_ME",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1974,"K_NRC",1505275.57442061,"2017 dollars","capital","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1931,2024,1931,"SOURCE_AVAILABLE","yes","no","K_NRC","D10_CLEAN__K_NRC",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1974,"L1_DLOG_G_TOT",0.00870820460823296,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1903,2024,1933,"fully_supported","no","no","L1_DLOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_DLOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"L1_DLOG_N_TOT",0.00629800600829,"log_difference","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1903,2024,1933,"fully_supported","no","no","L1_DLOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_DLOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"L1_LOG_G_TOT",17.3229390769081,"natural_log","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","L1_LOG_G_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_LOG_G_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"L1_LOG_N_TOT",16.9669608221014,"natural_log","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1902,2024,1932,"fully_supported","no","no","L1_LOG_N_TOT","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::L1_LOG_N_TOT",,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"LOG_G_TOT_GPIM_2017",17.3289209926747,"natural_log_of_millions_2017_dollars","capital","BASELINE_AUTHORIZED","baseline_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_primary_log_interface.csv",1901,2024,1931,"fully_supported","yes","no","LOG_G_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::LOG_G_TOT_GPIM_2017",2017,"log_level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
1974,"LOG_I_TOT_REAL_2017",14.3828173692015,"natural_log_of_millions_2017_dollars","capital","CONDITIONAL_SECONDARY","conditional_secondary","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS/csv/S29F_total_capital_analytical_panel_long.csv",1901,2024,1931,"fully_supported","no","no","LOG_I_TOT_REAL_2017","S29F_TOTAL_CAPITAL_ANALYTICAL_TRANSFORMATIONS::LOG_I_TOT_REAL_2017",2017,"growth_or_log_difference","CANONICAL_CONDITIONAL","CONDITIONAL_SECONDARY"
1974,"LOG_N_TOT_GPIM_2017",16.9680127493597,"natural_log_of_millions_2017_dollars","capital","ROBUSTNESS_AUTHORIZED","robustness_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_net_robustness_log_interface.csv",1901,2024,1931,"fully_supported","no","no","LOG_N_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::LOG_N_TOT_GPIM_2017",2017,"log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1974,"N_TOT_GPIM_2017",23394528.9950141,"millions_2017_dollars","capital","ROBUSTNESS_AUTHORIZED","robustness_representation","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY","0749ee63c33cc3716eb2b7119d8c45c09ac6d5ce","output/US/S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY/csv/S29I_net_robustness_level_interface.csv",1901,2024,1931,"fully_supported","no","no","N_TOT_GPIM_2017","S29I_TOTAL_CAPITAL_DOWNSTREAM_INTERFACE_ASSEMBLY::N_TOT_GPIM_2017",2017,"level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1974,"NFC_COMPENSATION_SHARE_GVA",0.654104621464026,"ratio","distribution","BASELINE_AUTHORIZED","baseline_distribution_interface","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_COMPENSATION_SHARE_GVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_COMPENSATION_SHARE_GVA",,"ratio","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
1974,"NFC_COMPENSATION_SHARE_NVA",0.735028213403804,"ratio","distribution","ROBUSTNESS_AUTHORIZED","robustness_distribution_interface","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_COMPENSATION_SHARE_NVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_COMPENSATION_SHARE_NVA",,"ratio","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1974,"NFC_FINANCIAL_CLAIMS_BURDEN_NOS",0.248505684581963,"ratio","distribution","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE","LEVERAGE_AND_FINANCIAL_CLAIMS_DIAGNOSTIC","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_FINANCIAL_CLAIMS_BURDEN_NOS","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_FINANCIAL_CLAIMS_BURDEN_NOS",,"ratio","CANDIDATE_DIAGNOSTIC","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE"
1974,"NFC_FINANCIAL_CLAIMS_BURDEN_NVA",0.0408065459429017,"ratio","distribution","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE","LEVERAGE_AND_FINANCIAL_CLAIMS_DIAGNOSTIC","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_FINANCIAL_CLAIMS_BURDEN_NVA","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_FINANCIAL_CLAIMS_BURDEN_NVA",,"ratio","CANDIDATE_DIAGNOSTIC","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE"
1974,"NFC_NET_INTEREST_MISC_PAYMENTS_PROXY",30142,"Millions of current dollars","distribution","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_SOURCE_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_NET_INTEREST_MISC_PAYMENTS_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_NET_INTEREST_MISC_PAYMENTS_PROXY",,"level","CANDIDATE_DIAGNOSTIC","DIAGNOSTIC_OR_ROBUSTNESS_CANDIDATE"
1974,"NFC_NET_OPERATING_SURPLUS_SHARE_GVA",0.146129102211942,"ratio","distribution","DIAGNOSTIC_ONLY","diagnostic_distribution_catalog","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_NET_OPERATING_SURPLUS_SHARE_GVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_NET_OPERATING_SURPLUS_SHARE_GVA",,"ratio","CANONICAL_DIAGNOSTIC","DIAGNOSTIC_ONLY"
1974,"NFC_NET_OPERATING_SURPLUS_SHARE_NVA",0.164207696140016,"ratio","distribution","DIAGNOSTIC_ONLY","diagnostic_distribution_catalog","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION",,"output/US/S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION/csv/S29A_income_distribution_variables_long.csv",1929,2025,1929,"complete","yes","no","NFC_NET_OPERATING_SURPLUS_SHARE_NVA","S29A_INCOME_DISTRIBUTION_VARIABLES_CONSTRUCTION::NFC_NET_OPERATING_SURPLUS_SHARE_NVA",,"ratio","CANONICAL_DIAGNOSTIC","DIAGNOSTIC_ONLY"
1974,"NFC_SURPLUS_AFTER_NET_INTEREST_PROXY",91151,"Millions of current dollars","distribution","ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_ADJUSTED_SURPLUS_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_SURPLUS_AFTER_NET_INTEREST_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_SURPLUS_AFTER_NET_INTEREST_PROXY",,"level","CANDIDATE_ROBUSTNESS","ROBUSTNESS_CANDIDATE"
1974,"NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_GVA",0.109815189629415,"ratio","distribution","ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_ADJUSTED_DISTRIBUTION_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_GVA","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_GVA",,"ratio","CANDIDATE_ROBUSTNESS","ROBUSTNESS_CANDIDATE"
1974,"NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_NVA",0.123401150197115,"ratio","distribution","ROBUSTNESS_CANDIDATE","FINANCIAL_CLAIMS_ADJUSTED_DISTRIBUTION_PROXY","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM","cb4f86e1c5d53096d974470bc1a6eb0185c60368","output/US/S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM/csv/S30G_new_variable_panel_long.csv",1929,2025,1929,"complete_annual_intersection","no","no","NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_NVA","S30G_FINANCIAL_CLAIMS_PROXY_ADDENDUM::NFC_SURPLUS_AFTER_NET_INTEREST_SHARE_NVA",,"ratio","CANDIDATE_ROBUSTNESS","ROBUSTNESS_CANDIDATE"
1974,"omega_NFC_productive_origin_GVA",0.654104621464026,"share","distribution","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_distribution_shares.csv",1929,2025,1929,"SOURCE_AVAILABLE","yes","no","omega_NFC_productive_origin_GVA","D10_CLEAN__omega_NFC_productive_origin_GVA",,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1974,"pi_NFC_productive_origin_GVA",0.146129102211942,"share","distribution","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_distribution_shares.csv",1929,2025,1929,"SOURCE_AVAILABLE","yes","no","pi_NFC_productive_origin_GVA","D10_CLEAN__pi_NFC_productive_origin_GVA",,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1974,"y_real_nfc_gva_baseline",14.7282650446872,"natural_log_of_millions_2017_price_equivalent_dollars","output","BASELINE_AUTHORIZED","baseline_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_BASELINE","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_baseline",2017,"log_level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
1974,"Y_REAL_NFC_GVA_BASELINE",2491175,"Millions of 2017-price-equivalent dollars","output","BASELINE_AUTHORIZED","baseline_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1929,2025,1929,"complete","yes","no","Y_REAL_NFC_GVA_BASELINE","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_BASELINE",2017,"level","CANONICAL_BASELINE","BASELINE_AUTHORIZED"
1974,"Y_REAL_NFC_GVA_BASELINE_D09",2491175,"2017 dollars","output","BASELINE_AUTHORIZED","NFC_PRODUCTIVE_ORIGIN_BASELINE","D10_CLEAN_FROM_D09S","f54c2ba68d2c05b6589f3b8fa212714211680053","output/US/D09_GPIM_CAPITAL_OUTPUT_DISTRIBUTION_VISUAL_VALIDATION_REPORT/figure_data/D09_figdata_output_capital_relations.csv",1929,2025,1929,"SOURCE_AVAILABLE","yes","no","Y_REAL_NFC_GVA_BASELINE_D09","D10_CLEAN__Y_REAL_NFC_GVA_BASELINE_D09",2017,"level","BASELINE_AUTHORIZED","BASELINE_AUTHORIZED"
1974,"y_real_nfc_gva_proxy_business_output",14.855113936709,"natural_log_of_millions_2017_price_equivalent_dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1947,2025,1947,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::y_real_nfc_gva_proxy_business_output",2017,"log_level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
1974,"Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",2828095.10924842,"Millions of 2017-price-equivalent dollars","output","ROBUSTNESS_AUTHORIZED","robustness_representation","S12B_OUTPUT_PRICE_REAL_OUTPUT",,"output/US/S12B_OUTPUT_PRICE_REAL_OUTPUT/csv/S12B_real_output_objects_long.csv",1947,2025,1947,"complete","yes","no","Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT","S12B_OUTPUT_PRICE_REAL_OUTPUT::Y_REAL_NFC_GVA_PROXY_BUSINESS_OUTPUT",2017,"level","CANONICAL_ROBUSTNESS","ROBUSTNESS_AUTHORIZED"
